Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94,sample,female,w,lnw,agesq
246044,810004222819110,October,KS,1448.5536,930.08,40,43,1,,27,2,7,0,0,"Native, Born In US",4,"Other professional, scientific, and technical services (5419 exc. 54194)",630,"Private, For Profit",No,No,Employed-At Work,1.0,1,23.252000000000002,3.146391149839104,729
246073,22062400785093,October,KS,1588.1859,769.23,40,39,1,,46,2,1,0,0,"Native, Born In US",4,Offices of physicians (6211),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,19.23075,2.9565105604002095,2116
246094,99020361200301,October,KS,1213.9226,80.0,10,42,1,,35,2,7,2,8,"Native, Born In US",4,Employment services (5613),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,8.0,2.0794415416798357,1225
246181,297908305030089,October,KS,1320.4035,1320.0,40,42,1,,32,1,5,0,0,"Native, Born In US",4,"** Machinery, equipment, and supplies, merchant wholesalers (*4238)",735,"Private, For Profit",No,No,Employed-At Work,1.0,0,33.0,3.4965075614664802,1024
246219,689278109000930,October,KS,1577.5238,1192.3,40,40,1,,48,2,1,2,3,"Native, Born In US",4,"** Farm product raw materials, merchant wholesalers (*4245)",510,"Private, For Profit",No,No,Employed-At Work,1.0,1,29.807499999999997,3.39476003969815,2304
246313,610007852201120,October,KS,1512.0035,720.0,40,45,1,,44,2,1,1,3,"Native, Born In US",4,"Administration of economic programs and space research (926, 927)",565,Government - State,No,No,Employed-At Work,1.0,1,18.0,2.8903717578961645,1936
246374,150580976071002,October,KY,2284.6281,820.8,40,40,1,,49,2,1,0,0,"Native, Born In US",6,"Residential care facilities, without nursing (6232, 6233, 6239)",630,"Private, For Profit",No,No,Employed-At Work,1.0,1,20.52,3.021400020302569,2401
246485,604201440110218,October,KY,2160.454,711.53,40,42,1,,38,2,1,1,4,"Native, Born In US",6,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,17.788249999999998,2.8785381269683965,1444
246747,20210108773654,October,LA,1781.8262,865.38,40,43,1,,43,2,1,0,0,"Native, Born In US",7,Employment services (5613),735,"Private, For Profit",No,No,Employed-At Work,1.0,1,21.6345,3.0742892627095375,1849
246786,186592020065207,October,LA,2045.3237,1326.0,40,43,1,,38,2,1,2,6,"Native, Born In US",7,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",630,Government - Local,No,No,Employed-At Work,1.0,1,33.15,3.5010427166318716,1444
246901,156842020018206,October,LA,1694.1947,2692.0,40,39,1,,56,1,1,0,0,"Native, Born In US",7,Real estate (531),530,"Private, For Profit",No,No,Employed-At Work,1.0,0,67.3,4.209160236650682,3136
246946,420206984510296,October,LA,2459.8164,1440.0,40,39,6,,57,2,5,0,0,"Native, Born In US",7,"Industrial and miscellaneous chemicals (3251, 3259)",630,"Private, For Profit",No,No,Employed-At Work,1.0,1,36.0,3.58351893845611,3249
247015,294974903035249,October,LA,3371.7373,788.46,40,39,1,,56,2,1,0,0,"Native, Born In US",7,Insurance carriers and related activities (524),540,Government - State,No,No,Employed-At Work,1.0,1,19.7115,2.9812022217696654,3136
247080,310008322311393,October,ME,1401.5417,1057.0,40,40,1,,57,1,1,0,0,"Native, Born In US",1,** Construction (23),600,"Private, For Profit",No,No,Employed-At Work,1.0,0,26.425,3.2743105317563015,3249
247102,21652830699042,October,ME,611.2413,558.86,40,41,1,,39,2,7,0,0,"Native, Born In US",1,"Electronic component and product manufacturing, n.e.c. (3344, 3346)",530,"Private, For Profit",No,No,Employed-At Work,1.0,1,13.9715,2.6370195404468273,1521
247154,294924104075359,October,ME,607.4948,420.0,30,41,1,,60,2,1,0,0,"Native, Born In US",1,"Colleges and universities, including junior colleges (6112, 6113)",530,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,14.0,2.6390573296152584,3600
247202,543295339300944,October,ME,599.5889,1057.69,40,42,1,,59,2,1,0,0,"Native, Born In US",1,Nursing care facilities (6231),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,26.44225,3.274963109698682,3481
247342,310760882610042,October,ME,611.2413,290.0,32,42,1,,37,2,1,2,3,"Native, Born In US",1,"Banking and related activities (521, 52211,52219)",740,"Private, For Profit",No,No,Employed-At Work,1.0,1,9.0625,2.204145020180793,1369
247389,653389640427202,October,ME,609.7126,1865.38,50,43,1,,54,2,1,0,0,"Native, Born In US",1,Pharmaceutical and medicine manufacturing (3254),740,"Private, For Profit",No,No,Employed-At Work,1.0,1,37.3076,3.6191970592460816,2916
247441,175882040068308,October,MD,3559.3991,1730.76,40,43,1,,54,2,4,0,0,"Native, Born In US",5,National security and international affairs (928),530,Government - Federal,No,No,Employed-At Work,1.0,1,43.269,3.767436443269483,2916
247480,420407935477999,October,MD,1870.4597,297.5,35,40,2,,27,1,7,0,0,"Native, Born In US",5,Retail bakeries (311811),530,"Private, For Profit",No,No,Employed-At Work,1.0,0,8.5,2.1400661634962708,729
247502,634880701850208,October,MD,3046.4607,769.23,20,46,1,,38,2,1,1,1,"Native, Born In US",5,Nursing care facilities (6231),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,38.4615,3.649657740960155,1444
247537,36482440783997,October,MD,1523.0886,769.23,40,44,1,,31,2,1,2,5,"Foreign Born, Not a US Citizen",5,"** Machinery, equipment, and supplies, merchant wholesalers (*4238)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,19.23075,2.9565105604002095,961
247629,273974404073427,October,MD,1766.5106,2884.61,60,44,1,3.0,55,2,1,0,0,"Foreign Born, US Cit By Naturalization",5,"Banking and related activities (521, 52211,52219)",630,"Private, For Profit",No,No,Employed-At Work,1.0,1,48.07683333333333,3.8728004256064557,3025
247655,342950120007204,October,MD,2874.3164,700.0,40,39,1,,38,1,1,1,1,"Native, Born In US",5,** Construction (23),600,"Private, For Profit",No,No,Employed-At Work,1.0,0,17.5,2.8622008809294686,1444
247713,454911501900205,October,MD,3959.9936,1250.0,40,40,2,,50,1,7,0,0,"Native, Born In US",5,Other general government and support (92119),530,Government - Federal,No,No,Employed-At Work,1.0,0,31.25,3.4420193761824107,2500
247729,484041801060207,October,MD,3218.3799,1115.0,47,44,1,,60,1,1,0,0,"Native, Born In US",5,"Accounting, tax preparation, bookkeeping, and payroll services (5412)",740,"Private, For Profit",No,No,Employed-At Work,1.0,0,23.72340425531915,3.1664620821841605,3600
247733,489030996100942,October,MD,1733.9543,1711.53,40,43,2,,28,2,7,0,0,"Native, Born In US",5,Administration of human resource programs (923),530,Government - Federal,No,No,Employed-At Work,1.0,1,42.78825,3.756263532186468,784
247819,840278539400924,October,MD,1970.0352,1826.0,35,43,1,,58,1,4,0,0,"Native, Born In US",5,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,52.17142857142857,3.9545349996655,3364
247959,410006952611785,October,MA,3041.8128,2884.61,50,44,1,,28,1,1,0,0,"Native, Born In US",1,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,57.6922,4.0551219824004106,784
248010,20510002188649,October,MA,2527.3261,1826.0,50,43,1,,30,2,1,1,1,"Native, Born In US",1,Computer systems design and related services (5415),710,"Private, For Profit",No,No,Employed-At Work,1.0,1,36.52,3.597860055726768,900
248023,20510102188669,October,MA,2771.1714,1250.0,40,43,1,,41,2,1,0,0,"Native, Born In US",1,"Aerospace products and parts manufacturing (336414, 336415, 336419)",530,"Private, For Profit",No,No,Employed-At Work,1.0,1,31.25,3.4420193761824107,1681
248075,72472450010102,October,MA,3753.4012,807.0,40,40,1,,41,2,1,2,3,"Native, Born In US",1,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,20.175,3.0044442141560124,1681
248131,206050410045547,October,MA,1996.0235,1057.0,40,40,1,,62,1,6,0,0,"Native, Born In US",1,National security and international affairs (928),630,Government - Federal,No,No,Employed-At Work,1.0,0,26.425,3.2743105317563015,3844
248203,530554099824819,October,MA,3895.0315,2884.61,47,44,7,,37,1,7,0,0,"Native, Born In US",1,Medical equipment and supplies manufacturing (3391),650,"Private, For Profit",No,No,Employed-At Work,1.0,0,61.374680851063836,4.116997386118498,1369
248206,550770504751002,October,MA,2023.7876,1666.0,10,43,1,,61,2,1,0,0,"Native, Born In US",1,"Other schools, instruction, and educational services (6116, 6117)",710,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,166.6,5.115595729732743,3721
248267,655600801790208,October,MA,3514.0643,190.0,20,40,1,,22,2,7,0,0,"Native, Born In US",1,"Colleges and universities, including junior colleges (6112, 6113)",725,Government - State,No,No,Employed-At Work,1.0,1,9.5,2.2512917986064953,484
248282,752799044909496,October,MA,3591.5552,581.0,40,43,2,,28,2,7,0,0,"Foreign Born, US Cit By Naturalization",1,Elementary and secondary schools (6111),726,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,14.525,2.675871302737975,784
248380,652841024907992,October,MA,2773.3135,400.0,20,39,1,,63,1,1,0,0,"Native, Born In US",1,** Construction (23),600,"Private, For Profit",Yes,,Employed-At Work,1.0,0,20.0,2.995732273553991,3969
248429,205380216042690,October,MI,2922.2394,1884.0,40,43,2,,58,2,5,0,0,"Native, Born In US",3,Hospitals (622),735,"Private, For Profit",No,No,Employed-At Work,1.0,1,47.1,3.8522730010223722,3364
248582,174002060067305,October,MI,4097.8346,576.5,40,43,4,,24,2,7,0,0,"Native, Born In US",3,Real estate (531),565,"Private, For Profit",No,No,Employed-At Work,1.0,1,14.4125,2.6680958855951773,576
248641,405205792610611,October,MI,3715.22,480.0,40,43,1,,25,1,7,0,0,"Native, Born In US",3,"Other amusement, gambling, and recreation industries (713 exc. 71395)",735,"Private, For Profit",No,No,Employed-At Work,1.0,0,12.0,2.4849066497880004,625
248687,610440422910042,October,MI,2871.4089,2211.0,40,43,4,,42,1,1,2,10,"Foreign Born, US Cit By Naturalization",3,"Architectural, engineering, and related services (5413)",740,"Private, For Profit",No,No,Employed-At Work,1.0,0,55.275,4.01232072674351,1764
248704,650700323651002,October,MI,3798.6151,1576.0,40,43,1,,49,2,1,0,0,"Native, Born In US",3,"Motor vehicles and motor vehicle equipment manufacturing (3361, 3362, 3363)",530,"Private, For Profit",No,No,Employed-At Work,1.0,1,39.4,3.673765816303888,2401
248728,696170401470204,October,MI,3527.9148,2211.0,40,43,1,,44,1,1,2,3,"Native, Born In US",3,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,0,55.275,4.01232072674351,1936
248823,420609946450495,October,MI,2969.567,2115.38,50,43,1,,61,1,1,0,0,"Native, Born In US",3,"Motor vehicles and motor vehicle equipment manufacturing (3361, 3362, 3363)",630,"Private, For Profit",No,No,Employed-At Work,1.0,0,42.3076,3.744966738944418,3721
248882,17036346200591,October,MI,3528.3443,1057.69,40,42,1,,55,2,1,0,0,"Native, Born In US",3,"** Motor vehicles, parts and supplies, merchant wholesalers (*4231)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,26.44225,3.274963109698682,3025
248920,297914709013669,October,MI,3428.1945,207.0,18,40,1,,19,1,7,0,0,"Native, Born In US",3,Beverage manufacturing (3121),530,"Private, For Profit",No,No,Employed-At Work,1.0,0,11.5,2.4423470353692043,361
248991,195942070041813,October,MN,3156.0196,2884.61,40,43,1,,44,2,7,0,0,"Native, Born In US",4,Insurance carriers and related activities (524),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,72.11525,4.27826553371462,1936
249015,487131901950204,October,MN,3638.7083,2884.61,70,44,1,,43,1,7,0,0,"Native, Born In US",4,Medical equipment and supplies manufacturing (3391),710,"Private, For Profit",No,No,Employed-At Work,1.0,0,41.20871428571429,3.7186497457791976,1849
249067,10004732031167,October,MN,3483.0359,961.53,40,43,1,,64,2,7,0,0,"Native, Born In US",4,"Administration of economic programs and space research (926, 927)",640,Government - Federal,No,No,Employed-At Work,1.0,1,24.038249999999998,3.179646311676199,4096
249070,20710045302371,October,MN,2999.6487,2884.0,40,44,1,,38,2,7,0,0,"Native, Born In US",4,"Non-depository credit and related activities (5222, 5223)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,72.1,4.278054044290903,1444
249088,50152470011103,October,MN,1804.6236,1480.76,45,40,1,,35,1,7,0,0,"Native, Born In US",4,Insurance carriers and related activities (524),710,"Private, For Profit",No,No,Employed-At Work,1.0,0,32.90577777777778,3.49364825869841,1225
249098,79812470784995,October,MN,1804.6236,2115.38,45,43,1,,35,1,1,2,1,"Native, Born In US",4,Medical equipment and supplies manufacturing (3391),530,"Private, For Profit",No,No,Employed-At Work,1.0,0,47.00844444444445,3.8503272546022442,1225
249124,159662070030607,October,MN,3668.6981,1346.0,60,43,4,,55,2,1,0,0,"Native, Born In US",4,"Other amusement, gambling, and recreation industries (713 exc. 71395)",735,"Private, For Profit",No,No,Employed-At Work,1.0,1,22.433333333333334,3.1105479479825724,3025
249133,172927160002101,October,MN,3156.5275,923.07,40,43,1,,42,2,1,4,5,"Native, Born In US",4,3875,710,"Private, For Profit",No,No,Employed-At Work,1.0,1,23.07675,3.1388256171665394,1764
249170,341271059700951,October,MN,1907.3917,1032.62,40,40,1,,41,1,5,1,4,"Native, Born In US",4,Wired telecommunications carriers (*5171),710,"Private, For Profit",Yes,,Employed-At Work,1.0,0,25.815499999999997,3.2509750867282,1681
249211,550172015924920,October,MN,2513.5482,1346.15,45,43,2,,48,1,1,2,3,"Native, Born In US",4,Hospitals (622),726,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,29.914444444444445,3.39834145553281,2304
249261,850679093424199,October,MN,1886.4606,1730.76,40,44,4,,33,2,1,2,5,"Foreign Born, Not a US Citizen",4,"Non-depository credit and related activities (5222, 5223)",740,"Private, For Profit",No,No,Employed-At Work,1.0,1,43.269,3.767436443269483,1089
249414,72472870110102,October,MN,1682.7379,961.53,50,39,1,,49,2,7,1,4,"Native, Born In US",4,Insurance carriers and related activities (524),540,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,19.2306,2.9565027603619893,2401
249434,272943068909070,October,MN,1719.0153,720.8,40,41,1,,56,2,5,0,0,"Native, Born In US",4,Hospitals (622),530,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,18.02,2.8914822521801917,3136
249459,702208740710280,October,MN,2364.8082,1288.46,50,44,1,,49,2,5,1,3,"Native, Born In US",4,"Colleges and universities, including junior colleges (6112, 6113)",726,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,25.7692,3.249179980332966,2401
249464,710270714200182,October,MN,1510.0993,730.76,40,43,1,,30,2,1,2,5,"Native, Born In US",4,Hospitals (622),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,18.269,2.9052056343544326,900
249722,404603842997528,October,MS,1643.7213,638.88,40,42,2,,42,2,1,1,4,"Native, Born In US",6,Computer systems design and related services (5415),530,"Private, For Profit",No,No,Employed-At Work,1.0,1,15.972,2.7708371892009747,1764
249924,20910102639057,October,MO,3388.8404,538.46,40,43,1,,47,2,1,1,4,"Native, Born In US",4,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,13.461500000000001,2.5998337593150387,2209
249955,147039183240730,October,MO,2553.7002,865.38,45,44,1,,33,2,7,0,0,"Native, Born In US",4,"Management, scientific, and technical consulting services (5416)",630,"Private, For Profit",No,No,Employed-At Work,1.0,1,19.230666666666668,2.956506227053154,1089
249962,203020517016937,October,MO,3825.2964,1096.15,40,43,1,,44,1,5,0,0,"Native, Born In US",4,Public finance activities (92113),630,Government - Federal,No,No,Employed-At Work,1.0,0,27.403750000000002,3.310679865343238,1936
250033,792231150007603,October,MO,3307.4001,668.8,40,40,1,,41,2,1,2,3,"Native, Born In US",4,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,16.72,2.8166056076565553,1681
250053,904704272994659,October,MO,2668.7235,800.0,40,40,1,,48,2,1,0,0,"Native, Born In US",4,"Machinery manufacturing, n.e.c. (3332, 3334, 3339)",530,"Private, For Profit",No,No,Employed-At Work,1.0,1,20.0,2.995732273553991,2304
250069,960360458721002,October,MO,3016.3702,461.53,40,43,1,,32,2,7,0,0,"Native, Born In US",4,Truck transportation (484),710,"Private, For Profit",No,No,Employed-At Work,1.0,1,11.53825,2.445667603133328,1024
250356,251300007330970,October,MT,378.4017,2692.0,40,40,1,,56,1,1,0,0,"Native, Born In US",8,"Administration of economic programs and space research (926, 927)",565,Government - Federal,Yes,,Employed-At Work,1.0,0,67.3,4.209160236650682,3136
250467,704601893999670,October,MT,731.5963,769.23,40,40,1,,49,1,1,0,0,"Native, Born In US",8,Insurance carriers and related activities (524),710,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,19.23075,2.9565105604002095,2401
250556,306130017013041,October,MT,640.3526,680.0,40,43,2,,47,2,3,0,0,"Native, Born Abroad Of US Parent(s)",8,Administration of human resource programs (923),565,Government - State,Yes,,Employed-At Work,1.0,1,17.0,2.833213344056216,2209
250588,744390779000955,October,MT,857.2009,728.0,40,41,1,,35,2,1,1,4,"Native, Born In US",8,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,18.2,2.9014215940827497,1225
250589,744390779000955,October,MT,1503.9368,728.0,40,40,2,,35,1,1,1,4,"Native, Born Abroad Of US Parent(s)",8,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,0,18.2,2.9014215940827497,1225
250605,907301620010732,October,MT,405.88,548.0,40,40,1,,33,2,5,0,0,"Native, Born In US",8,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,13.7,2.617395832834079,1089
250635,178313010076525,October,NE,1004.7677,560.0,40,40,2,,47,2,7,0,0,"Native, Born In US",4,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,14.0,2.6390573296152584,2209
250850,742393139100948,October,NE,979.2845,1340.0,40,42,1,,60,1,1,0,0,"Native, Born In US",4,"Electric power generation, transmission and distribution (Pt. 2211)",530,"Private, For Profit",No,No,Employed-At Work,1.0,0,33.5,3.5115454388310208,3600
250966,30210175069656,October,NV,1556.2648,2692.0,40,40,1,,60,1,1,0,0,"Native, Born In US",8,4265,600,"Private, For Profit",No,No,Employed-At Work,1.0,0,67.3,4.209160236650682,3600
251196,375904402031237,October,NV,1172.2264,942.3,55,43,1,,35,2,1,1,1,"Native, Born In US",8,"Beer, wine, and liquor stores (4453)",725,"Private, For Profit",No,No,Employed-At Work,1.0,1,17.132727272727273,2.8409905099802395,1225
251268,313094001096202,October,NV,1123.0921,769.23,40,43,1,,32,2,1,0,0,"Native, Born In US",8,Vocational rehabilitation services (6243),650,Government - State,No,No,Employed-At Work,1.0,1,19.23075,2.9565105604002095,1024
251352,904705573991203,October,NH,527.5383,576.0,40,39,1,,24,1,7,0,0,"Native, Born In US",1,"Business, professional, political, and similar organizations (8139 exc. 81393)",630,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,14.4,2.667228206581955,576
251473,502305500310721,October,NH,807.2347,2884.61,60,43,1,,56,1,1,0,0,"Foreign Born, US Cit By Naturalization",1,"Leather tanning and products, except footwear manufacturing (3161, 3169)",530,"Private, For Profit",No,No,Employed-At Work,1.0,0,48.07683333333333,3.8728004256064557,3136
251486,633294110105508,October,NH,807.2347,1403.84,50,39,1,,56,1,5,0,0,"Foreign Born, US Cit By Naturalization",1,Computer systems design and related services (5415),710,"Private, For Profit",No,No,Employed-At Work,1.0,0,28.0768,3.334943612549703,3136
251505,733551120101900,October,NH,782.1266,36.0,4,40,1,,21,1,7,0,0,"Native, Born In US",1,Medical equipment and supplies manufacturing (3391),740,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,9.0,2.1972245773362196,441
251525,30073341300631,October,NH,721.0048,1634.61,40,44,1,,47,2,1,1,3,"Native, Born In US",1,"Colleges and universities, including junior colleges (6112, 6113)",726,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,40.865249999999996,3.710280068654017,2209
251702,947378479300943,October,NH,483.034,1153.84,40,43,4,,28,2,7,0,0,"Native, Born In US",1,Insurance carriers and related activities (524),740,"Private, For Profit",No,No,Employed-At Work,1.0,1,28.845999999999997,3.3619713351613183,784
251762,860836077834129,October,NH,444.8066,640.0,40,39,1,,44,1,5,0,0,"Native, Born In US",1,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,0,16.0,2.772588722239781,1936
251821,30410052955922,October,NJ,2684.1666,2884.61,40,44,1,,55,2,7,0,0,"Native, Born In US",2,Pharmaceutical and medicine manufacturing (3254),735,"Private, For Profit",No,No,Employed-At Work,1.0,1,72.11525,4.27826553371462,3025
251859,37453440981291,October,NJ,2971.2617,1211.53,40,43,1,,54,2,5,0,0,"Native, Born In US",2,"Banking and related activities (521, 52211,52219)",630,"Private, For Profit",No,No,Employed-At Work,1.0,1,30.288249999999998,3.410759848526933,2916
251865,41392779400962,October,NJ,2243.8669,2030.76,40,43,4,,36,2,1,2,8,"Foreign Born, US Cit By Naturalization",2,"Other professional, scientific, and technical services (5419 exc. 54194)",565,"Private, For Profit",No,No,Employed-At Work,1.0,1,50.769,3.9272859320940583,1296
251991,249398629400914,October,NJ,2216.1116,673.07,28,39,1,,39,1,7,0,0,"Foreign Born, US Cit By Naturalization",2,Services incidental to transportation (488),700,"Private, For Profit",No,No,Employed-At Work,1.0,0,24.038214285714286,3.1796448259477352,1521
252057,395904402031437,October,NJ,2021.4041,1634.0,40,43,1,7.0,37,2,1,3,10,"Native, Born In US",2,"Radio and television broadcasting and cable (5151, 5152, 5175)",630,"Private, For Profit",No,No,Employed-At Work,1.0,1,40.85,3.709906821306012,1369
252069,404903523792864,October,NJ,2216.1116,880.0,40,40,1,,37,1,5,0,0,"Native, Born In US",2,National security and international affairs (928),530,Government - Federal,No,No,Employed-At Work,1.0,0,22.0,3.091042453358316,1369
252231,710003073012774,October,NJ,1816.3601,750.0,40,44,4,,40,2,7,0,0,"Foreign Born, US Cit By Naturalization",2,"Electronic component and product manufacturing, n.e.c. (3344, 3346)",735,"Private, For Profit",No,No,Employed-At Work,1.0,1,18.75,2.9311937524164198,1600
252232,710003073012774,October,NJ,2149.95,600.0,50,43,4,,34,1,7,0,0,"Native, Born In US",2,"Electronic component and product manufacturing, n.e.c. (3344, 3346)",735,"Private, For Profit",No,No,Employed-At Work,1.0,0,12.0,2.4849066497880004,1156
252565,30510053534079,October,NM,908.3812,2884.61,50,43,1,,44,1,1,0,0,"Native, Born In US",8,** Construction (23),600,"Private, For Profit",No,No,Employed-At Work,1.0,0,57.6922,4.0551219824004106,1936
252570,30510087921422,October,NM,720.0542,961.53,40,40,1,,45,1,1,0,0,"Native, Born In US",8,"Bakeries, except retail (3118 exc. 311811)",650,"Private, For Profit",No,No,Employed-At Work,1.0,0,24.038249999999998,3.179646311676199,2025
252724,304060711036507,October,NM,754.8642,375.0,12,39,1,,58,1,5,0,0,"Native, Born In US",8,Management of companies and enterprises (551),520,"Private, For Profit",No,No,Employed-At Work,1.0,0,31.25,3.4420193761824107,3364
252917,126880140390303,October,NY,3989.0579,1250.0,60,43,1,,30,2,1,0,0,"Native, Born In US",2,Business support services (5614),725,"Private, For Profit",Yes,,Employed-At Work,1.0,1,20.833333333333332,3.036554268074246,900
252962,270568090134269,October,NY,4006.9099,2019.23,50,43,1,,29,1,7,0,0,"Native, Born In US",2,Advertising and related services (5418),710,"Private, For Profit",No,No,Employed-At Work,1.0,0,40.3846,3.6984485241776333,841
252963,270568090134269,October,NY,4006.9099,1634.61,50,43,1,,27,1,7,0,0,"Native, Born In US",2,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,32.6922,3.4871365173398075,729
252977,302340718031656,October,NY,4259.3008,807.0,40,40,1,4.0,26,2,7,2,8,"Native, Born In US",2,Home health care services (6216),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,20.175,3.0044442141560124,676
253074,547391689600268,October,NY,3042.0756,1384.61,40,40,1,,50,2,7,0,0,"Native, Born In US",2,"Colleges and universities, including junior colleges (6112, 6113)",725,"Private, For Profit",No,No,Employed-At Work,1.0,1,34.615249999999996,3.544294336406378,2500
253097,615740494711003,October,NY,4152.0045,897.0,45,43,1,,32,2,7,0,0,"Native, Born In US",2,Internet publishing and broadcasting and web search portals (51913),710,"Private, For Profit",No,No,Employed-At Work,1.0,1,19.933333333333334,2.9923933722884763,1024
253192,806799440799309,October,NY,3082.0215,1115.0,40,39,1,,60,2,1,0,0,"Native, Born In US",2,Business support services (5614),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,27.875,3.3277302297802827,3600
253312,30610138052556,October,NY,2830.7075,1538.0,40,43,4,,41,2,1,2,3,"Foreign Born, US Cit By Naturalization",2,Scientific research and development services (5417),735,"Private, For Profit",No,No,Employed-At Work,1.0,1,38.45,3.649358695951653,1681
253398,157253060030806,October,NY,4474.733,1442.3,38,44,16,7.0,32,2,1,0,0,"Native, Born In US",2,"Colleges and universities, including junior colleges (6112, 6113)",565,Government - State,Yes,,Employed-At Work,1.0,1,37.955263157894734,3.6364081808630786,1024
253424,210001313113096,October,NY,3031.8121,1056.0,24,43,1,,60,1,1,0,0,"Foreign Born, US Cit By Naturalization",2,Restaurants and other food services (722 exc. 7224),710,"Private, For Profit",No,No,Employed-At Work,1.0,0,44.0,3.784189633918261,3600
253456,302080113078687,October,NY,3204.8859,2000.0,20,44,1,,62,2,1,0,0,"Native, Born In US",2,"Other schools, instruction, and educational services (6116, 6117)",726,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,100.0,4.605170185988092,3844
253469,305080113013697,October,NY,3393.2301,865.38,44,43,1,,48,1,1,1,4,"Native, Born In US",2,Computer systems design and related services (5415),710,"Private, For Profit",No,No,Employed-At Work,1.0,0,19.667727272727273,2.9789790829052127,2304
253734,995026833349160,October,NY,3260.0618,1581.0,50,39,1,,45,1,1,3,3,"Native, Born In US",2,** Construction (23),600,"Private, For Profit",Yes,,Employed-At Work,1.0,0,31.62,3.453789831781326,2025
253786,650360610901003,October,NY,1455.6523,622.5,40,39,1,,48,2,1,0,0,"Native, Born In US",2,Truck transportation (484),600,"Private, For Profit",No,No,Employed-At Work,1.0,1,15.5625,2.7448641742249262,2304
253904,30710140988116,October,NC,3045.833,2884.0,40,43,1,,49,2,7,0,0,"Native, Born In US",5,Metal forgings and stampings (3321),530,"Private, For Profit",No,No,Employed-At Work,1.0,1,72.1,4.278054044290903,2401
253917,64047263301701,October,NC,2737.5343,320.0,20,43,1,7.0,42,2,1,0,0,"Foreign Born, Not a US Citizen",5,"Community food and housing, and emergency services (6242)",726,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,16.0,2.772588722239781,1764
253937,207641701640303,October,NC,3205.3893,276.92,20,43,1,,41,2,1,2,3,"Native, Born In US",5,"Community food and housing, and emergency services (6242)",726,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,13.846,2.6279963822558337,1681
253969,430709912883798,October,NC,3661.2837,2884.61,50,44,1,,47,1,1,3,8,"Native, Born In US",5,"Other professional, scientific, and technical services (5419 exc. 54194)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,57.6922,4.0551219824004106,2209
254050,30710040456723,October,NC,3246.4595,2211.0,45,43,1,,61,1,1,2,10,"Native, Born In US",5,Animal slaughtering and processing (3116),630,"Private, For Profit",No,No,Employed-At Work,1.0,0,49.13333333333333,3.8945376910871263,3721
254064,50077376300871,October,NC,2880.1276,537.0,40,43,1,,31,2,1,1,1,"Native, Born In US",5,Cut and sew apparel manufacturing (3152),735,"Private, For Profit",No,No,Employed-At Work,1.0,1,13.425,2.5971186403949282,961
